Id,SalePrice
1552,133247.61608871009
1553,121724.71667477621
1554,126880.65859958807
1555,172303.74900493573
1556,116898.98620408979
1557,107423.1375106055
1558,112149.08146809778
1559,97605.48591841264
1560,143225.89844343302
1561,125375.39866050582
1562,123055.75314828628
1563,112487.6302073259
1564,167859.02442617685
1565,149365.26287885697
1566,225893.63521883814
1567,94926.47635998057
1568,208784.00973459365
1569,126788.67391822957
1570,129142.65761041881
1571,124530.97397517279
1572,132441.29622450098
1573,214551.96247948325
1574,123739.59557379624
1575,212189.5459969044
1576,227476.85597728894
1577,183193.4143198532
1578,143167.77914399537
1579,147665.0189125846
1580,208354.27592648033
1581,135509.1630897154
1582,131887.6213084934
1583,304066.3058623858
1584,223587.8039461779
1585,152907.73292124344
1586,91469.66874932923
1587,103122.08927530653
1588,126254.89495121261
1589,102820.01054570297
1590,135690.48984295363
1591,88276.73763001034
1592,125786.85899124625
1593,125232.9739248804
1594,125252.7740180388
1595,111639.41267103393
1596,216899.1913385864
1597,183660.44647150917
1598,188809.33206905704
1599,177262.4364111979
1600,176626.0265874439
1601,72453.34849781598
1602,115784.06407424767
1603,90471.93535119803
1604,244457.64229335188
1605,244287.2581842805
1606,163647.88074463108
1607,185440.0638012108
1608,221937.79868017026
1609,189880.70492055328
1610,160607.98271585017
1611,145393.5369693833
1612,157252.07595992883
1613,160665.25613368195
1614,117772.08961094663
1615,88088.05457962649
1616,86896.13826841231
1617,97453.25463631461
1618,126289.79811616814
1619,125624.93555503832
1620,178920.07448075176
1621,140474.23383371707
1622,132715.95415639228
1623,250601.80708418525
1624,193980.17847412036
1625,120741.85286088123
1626,166752.8061517243
1627,191374.85677295932
1628,274395.17191086785
1629,189311.0765262056
1630,362707.9562647871
1631,225739.10728535926
1632,248393.6493898441
1633,181070.26351140506
1634,186326.3318803243
1635,179332.1552778674
1636,164026.29530238247
1637,169294.34334930894
1638,196302.50689133175
1639,186036.78787365803
1640,241235.59072760137
1641,196509.32458549165
1642,230164.62616519432
1643,236448.6908060106
1644,237120.84550967693
1645,191245.79713070855
1646,164659.41092562655
1647,176559.41504235537
1648,127735.47748771567
1649,119878.124671762
1650,111683.11433500258
1651,120086.93037369363
1652,110098.42831736579
1653,109264.80747961476
1654,158885.86303200413
1655,154931.73265538973
1656,156187.91459912393
1657,159976.69020186123
1658,155310.20587710076
1659,134024.31790819034
1660,149533.48240421663
1661,482663.40078193886
1662,407674.4529170863
1663,375311.45989897975
1664,540793.5353147662
1665,320926.27745744947
1666,363477.96317419026
1667,378548.8345612931
1668,355450.68019324745
1669,323055.56306751556
1670,357053.4437756592
1671,283643.41824969696
1672,446755.9437781319
1673,326810.61950928206
1674,281096.0647704239
1675,224591.3538651438
1676,222510.81660194375
1677,246944.56504630455
1678,481123.94237996254
1679,368579.07615804847
1680,321897.6026725737
1681,268589.0797824522
1682,324738.0703703501
1683,228831.64024917592
1684,190691.87590390418
1685,175713.7433017966
1686,183876.6737965043
1687,179115.65673287428
1688,193299.2378228305
1689,193537.72609055846
1690,201744.44879408777
1691,190441.5073548692
1692,252915.3032743647
1693,174141.99388182204
1694,182969.98574782794
1695,181092.82513320015
1696,253658.45864979216
1697,180852.92945341844
1698,400360.48888928385
1699,319053.2700646199
1700,261490.1079407803
1701,287523.7150683582
1702,248769.76036772027
1703,254945.92575105256
1704,288197.781884943
1705,232101.93527839103
1706,432594.88705109444
1707,198237.35481431003
1708,201220.05117838175
1709,277305.6502338636
1710,226089.49922526293
1711,267915.4467595549
1712,251623.782355785
1713,272970.71531559346
1714,214291.6317326631
1715,201091.79815581362
1716,177531.31326563656
1717,172762.3214718729
1718,139534.53694738832
1719,193346.25075342035
1720,223826.67455972527
1721,171515.28688695186
1722,130237.85834501966
1723,157100.5442021098
1724,199499.34883770527
1725,220065.02586821446
1726,166110.95794893405
1727,157518.30227059874
1728,173173.43374412568
1729,154792.88148771168
1730,184486.02862488967
1731,115449.3303212633
1732,118860.02213498266
1733,114441.72729357952
1734,115590.69742419405
1735,124473.6376781446
1736,109250.95629695509
1737,308545.360360837
1738,248914.95785130138
1739,295741.55528633785
1740,205807.25070478301
1741,196621.88889628628
1742,167390.6906161013
1743,187648.56437700725
1744,251210.38215216942
1745,201147.3495963027
1746,223140.84317446817
1747,219548.99855454834
1748,210969.91454583153
1749,154290.25377196659
1750,144339.94069738776
1751,232953.92089151678
1752,113924.18257517127
1753,140354.4663987333
1754,208931.12282998665
1755,164847.92522897018
1756,114813.43554689952
1757,109151.24296523868
1758,137306.1716475914
1759,152181.194953383
1760,152446.26953352668
1761,157664.25323240185
1762,159076.23589926417
1763,160346.36597738534
1764,108107.89869881106
1765,166806.78934726468
1766,169138.0435762821
1767,203407.03184243265
1768,120466.4439602745
1769,170807.779595187
1770,138961.23028981982
1771,119195.35811040073
1772,121775.64739166129
1773,122219.47753105925
1774,143658.26149956786
1775,123106.59495693317
1776,116941.40217697882
1777,105155.67066433931
1778,131714.3181364491
1779,110851.79104742232
1780,181121.25147270414
1781,115903.82551251487
1782,85823.49394736378
1783,138049.05968560072
1784,101982.36785832961
1785,98352.14569497375
1786,137715.85804510346
1787,144748.08210337174
1788,65338.33936983279
1789,97389.46182284059
1790,84163.01126331992
1791,199807.66259445113
1792,134644.88485821773
1793,150380.78714508816
1794,146775.98869411688
1795,124653.72895107204
1796,122587.74582996833
1797,128135.3840992947
1798,111678.93829155515
1799,103469.21598256116
1800,115607.09033960874
1801,120536.88610745956
1802,144477.8204634733
1803,146960.30798260577
1804,129229.44832861921
1805,138221.12608214398
1806,134844.25755873765
1807,155419.4896410233
1808,121284.95751236968
1809,108024.28772436266
1810,132600.72632259887
1811,94350.88580639585
1812,93793.09037438809
1813,117616.92546444824
1814,96961.05557705284
1815,69702.75720609484
1816,92388.91693098028
1817,105287.18631320918
1818,130368.5132361415
1819,137654.4643520326
1820,81881.19130849905
1821,119646.28488940754
1822,153297.26009148883
1823,67409.36588385476
1824,128615.50995985804
1825,127527.56796807943
1826,103079.11962283909
1827,115859.70731983024
1828,123986.05607598714
1829,131997.71538417286
1830,138265.14351656087
1831,158103.6701774376
1832,116627.7737801248
1833,134669.03050700377
1834,135320.8075512001
1835,138625.06343181024
1836,120599.34825454553
1837,83846.87929125367
1838,123048.63663820933
1839,100941.64855342281
1840,123895.69659699519
1841,131455.90059660844
1842,103049.30210789666
1843,126493.31124512381
1844,142122.55266371134
1845,135120.6455388362
1846,146302.8473986501
1847,155814.61225515036
1848,67421.9330241371
1849,104378.46601011271
1850,109884.42522730037
1851,133553.9246772176
1852,114728.91489414098
1853,118773.91511762819
1854,162545.58519762347
1855,157591.24136479758
1856,211965.54871372998
1857,166001.4915114213
1858,160859.17589404495
1859,141405.61385084604
1860,171083.48888332423
1861,140867.75181391955
1862,311328.08966165094
1863,311328.08966165094
1864,311328.08966165094
1865,302423.7997668604
1866,297839.9592324924
1867,238695.31588300614
1868,280571.71071645577
1869,211079.3725629435
1870,223190.459831603
1871,241183.09786380056
1872,178789.0159976556
1873,219550.27821115276
1874,139653.5812861281
1875,197276.84867315055
1876,195728.41711073366
1877,205835.2628303438
1878,200566.16528983958
1879,128280.07579258698
1880,138427.2799823
1881,239736.0647995498
1882,241067.38119401166
1883,187206.49266553533
1884,194425.84835888958
1885,231624.302050306
1886,262154.4923462275
1887,213614.7055643199
1888,274926.0542986014
1889,174946.1098105505
1890,112901.4114614693
1891,143753.70244492707
1892,98713.64781595136
1893,121664.83538396553
1894,120917.59381831225
1895,132268.27962384847
1896,127231.89159903926
1897,134381.25939930978
1898,123641.70733243434
1899,166072.8427248919
1900,158587.33720954275
1901,157366.20405333486
1902,135226.10147152684
1903,233893.20005421576
1904,132115.33348678617
1905,168442.8441257835
1906,163112.6975669758
1907,193696.94279925994
1908,136052.5282140069
1909,150690.26286533318
1910,140908.4283134237
1911,187021.9924744899
1912,277314.23926453
1913,139147.86043233317
1914,81021.58546505928
1915,247975.99251737623
1916,67510.7333741411
1917,242289.8162803725
1918,140526.7790632207
1919,171579.53502188253
1920,152875.14245516874
1921,364213.3949854482
1922,284540.4917890794
1923,220225.68497909687
1924,221324.337055832
1925,216928.61780809422
1926,342446.1793832064
1927,120843.8885715084
1928,164085.10170997377
1929,111454.631185556
1930,133277.65721287392
1931,144791.932629676
1932,137150.93339231724
1933,155611.0741735694
1934,188768.73200931214
1935,175285.26729602937
1936,179352.55360695446
1937,179166.5918087031
1938,159027.54457106162
1939,261026.1610400875
1940,206464.29240806514
1941,179577.65963904836
1942,170667.93210353272
1943,226162.38253536186
1944,313910.6268492564
1945,338288.8376095811
1946,171023.6683724994
1947,298728.97876405984
1948,159477.15029165315
1949,212195.23165174315
1950,176105.92985042944
1951,242548.10279776886
1952,209718.54818875418
1953,164743.0371120638
1954,197111.2200427535
1955,138855.26300455804
1956,314978.7849174409
1957,164091.61225852542
1958,280218.3541005522
1959,142348.5210581265
1960,102767.63628523043
1961,118449.61842929469
1962,112777.37380889968
1963,112686.96008025111
1964,111627.39937608966
1965,147562.47837461863
1966,146073.05359383702
1967,293974.15787025006
1968,401298.9749725597
1969,366846.9806060258
1970,437021.30215918843
1971,491810.1496256055
1972,392730.6262104889
1973,309984.0807731902
1974,343011.8690900175
1975,499690.0807905546
1976,304446.6240392866
1977,361457.3007386235
1978,354885.320452899
1979,334745.6448027693
1980,233154.1825601778
1981,345926.79286448023
1982,263389.10659971053
1983,246871.328543581
1984,214050.3796516253
1985,227357.6687190635
1986,238503.43777218097
1987,185612.5974433186
1988,179682.55565976416
1989,196558.05861449928
1990,209821.3728879326
1991,245636.0314990272
1992,207693.56256303788
1993,181219.43282396148
1994,234571.11284447004
1995,193324.1579995178
1996,263434.8856297368
1997,324493.3258590927
1998,334699.29700433044
1999,308886.33633420774
2000,310144.51348215004
2001,279619.9705716389
2002,252595.07497960926
2003,261708.61175099917
2004,273743.6452997713
2005,237608.60722031337
2006,211339.19094747418
2007,253993.81450754995
2008,198006.70516968844
2009,173870.80318597078
2010,186511.33925431973
2011,143048.53058623162
2012,173972.19355420006
2013,167023.26291276605
2014,173707.40382461553
2015,182105.56415073675
2016,178669.29115892333
2017,186944.46301113538
2018,117442.86933082821
2019,135407.78340611275
2020,116073.6854277544
2021,110109.11859056931
2022,196411.92694074105
2023,143944.06157467724
2024,280851.74952534825
2025,361152.47646867443
2026,183511.682666121
2027,166085.61151871065
2028,182000.65299982167
2029,176200.96190438993
2030,261277.42732302542
2031,245238.46982680762
2032,252551.85287651513
2033,256883.61329814585
2034,183244.7347336893
2035,218463.9955563915
2036,210664.56081911144
2037,215110.53231566976
2038,303572.1340138135
2039,206082.4219592103
2040,302928.8651008589
2041,251934.62788117077
2042,213136.75871909145
2043,167236.6902097942
2044,185972.1062051969
2045,199347.0307407594
2046,152687.10706871102
2047,138398.12370552027
2048,131118.4522768301
2049,149235.8950218976
2050,176538.23805030077
2051,104285.8169253048
2052,120995.28153281473
2053,131545.8569524008
2054,90807.48916957772
2055,137179.35420176256
2056,139630.2785331663
2057,112225.19472160327
2058,190830.80069376514
2059,134842.04635467185
2060,150278.99697848927
2061,160542.04143336855
2062,119328.89420863963
2063,101935.28171302428
2064,124966.00435576863
2065,118772.5508558953
2066,162805.85825924648
2067,137167.5028759787
2068,149278.35876190063
2069,86600.20182185218
2070,101942.93145619432
2071,94326.3550261411
2072,147057.1866636858
2073,131241.86580024238
2074,182922.549624783
2075,137055.70591869316
2076,119891.48610680552
2077,122431.20345371973
2078,117510.19396444045
2079,124405.35415297931
2080,113231.20919296997
2081,127532.0757929764
2082,130388.31855644195
2083,134819.273318279
2084,102132.72396395638
2085,114947.7744915134
2086,133692.3604730559
2087,133166.3208841936
2088,123487.33536992702
2089,92658.7219168377
2090,137710.93972044188
2091,105308.18930279744
2092,125781.72207528088
2093,126714.08174029895
2094,126083.30201882275
2095,160287.50063808323
2096,94434.09986058151
2097,94223.88886416996
2098,140346.8361411598
2099,69656.83765728751
2100,97578.5427876172
2101,139151.74686991906
2102,131830.5245369473
2103,104932.3264876847
2104,150710.6346441863
2105,109312.05869236549
2106,86499.25166893195
2107,195679.31355339097
2108,106384.33970113861
2109,111614.60600590614
2110,117293.27987605131
2111,137920.66363170973
2112,125078.68147689741
2113,128018.79720936596
2114,124700.76465609217
2115,152834.10128853482
2116,131222.77804351234
2117,131215.42231586343
2118,128670.88032574211
2119,111576.4896345555
2120,126947.62123243666
2121,97445.1475019425
2122,91606.1135766442
2123,109839.34868508749
2124,168338.5234053134
2125,128835.7718905582
2126,151238.3750712341
2127,140313.1308668387
2128,122311.18081851877
2129,107931.99353584918
2130,124441.16369242915
2131,157755.72434358194
2132,116192.54012042197
2133,118719.70213111243
2134,112999.93051537701
2135,101146.51796024953
2136,79704.6893330924
2137,120914.3254367511
2138,123315.9641750988
2139,151108.8544810708
2140,131445.9379620762
2141,144079.04009301175
2142,114152.30077235021
2143,129338.87452590924
2144,130010.75908092767
2145,129194.33934886173
2146,144428.34829265656
2147,180555.31022283572
2148,132299.32067467438
2149,133715.56530377234
2150,214998.27132591937
2151,124716.96674512392
2152,146822.39184636957
2153,137026.66967539405
2154,104523.20302000335
2155,135017.73466734507
2156,241635.65277289107
2157,219043.00429488497
2158,220177.23723422326
2159,206849.48057823908
2160,187391.69448423362
2161,246611.93989351424
2162,394845.4205814184
2163,322380.0954472489
2164,233311.50844552938
2165,173034.1436933118
2166,147687.17401548199
2167,211862.6645960883
2168,182803.2306622148
2169,190352.62939303645
2170,203365.61189697217
2171,144432.2409390799
2172,144610.81404974958
2173,154471.61853076975
2174,224368.6925131766
2175,294632.55758176214
2176,276545.9910383788
2177,235135.38009344952
2178,218056.20798163555
2179,150583.62288179193
2180,235635.15627459428
2181,187780.02623620897
2182,210119.48029996606
2183,188320.55576485913
2184,117989.50681015785
2185,121603.50459512357
2186,151715.9938375961
2187,147518.5092125149
2188,157604.28554360633
2189,244883.63685177115
2190,86922.85306824763
2191,86802.3369557018
2192,87531.65671243661
2193,103442.42572160161
2194,104438.35154139592
2195,100629.59507173645
2196,99318.4112732924
2197,118512.90955119382
2198,144350.58306782236
2199,174805.3564622902
2200,130323.73203220675
2201,139092.42856940132
2202,193070.93441468987
2203,148924.7669296334
2204,171517.4791218744
2205,122643.05959248141
2206,141060.22741266206
2207,217391.12887064536
2208,227503.90519669245
2209,195636.44427158954
2210,140074.67033723742
2211,121122.53970027356
2212,123909.86221848827
2213,92123.88155276663
2214,129218.5195309844
2215,108021.51736771529
2216,128240.42808028909
2217,72242.93200591744
2218,93529.68094707842
2219,100770.51338202157
2220,87503.96802417973
2221,248665.18636894494
2222,228084.46872650765
2223,218726.56692745857
2224,210363.44168484816
2225,142589.62431086128
2226,169727.6219473044
2227,207376.21178963652
2228,258880.05895859207
2229,248876.86408647525
2230,157747.88397908796
2231,208435.456842206
2232,191418.46155925517
2233,188895.67075462494
2234,243267.4529051469
2235,207671.03240257734
2236,268825.3169414944
2237,306713.89368697227
2238,219915.24473295332
2239,125201.48227361806
2240,153305.83095559766
2241,140267.97839497996
2242,124196.22323531396
2243,123617.29851594515
2244,106233.73950610062
2245,101249.51667341794
2246,127129.23578478377
2247,115685.80868816996
2248,116816.29507926317
2249,129309.09263871366
2250,133334.76533048734
2251,115323.06038437223
2252,172402.53942601683
2253,165120.3134992552
2254,175257.26037561137
2255,195104.72433845658
2256,177859.31528306694
2257,202036.43636612128
2258,166349.0684385127
2259,176299.74102109636
2260,160065.6218565305
2261,202718.48642273096
2262,232106.39120262527
2263,346250.11883704714
2264,412816.8333445397
2265,181321.96704799304
2266,286256.1832151705
2267,321207.21593743406
2268,379610.10842811986
2269,156339.72998510115
2270,187006.915304421
2271,220494.57741022678
2272,202622.93554941908
2273,160771.38944334723
2274,180744.21708255837
2275,173375.85774957002
2276,180479.52540229805
2277,193348.71510229254
2278,144710.37046136265
2279,121139.95315055367
2280,100717.08969518945
2281,162163.96013586174
2282,173247.69192859292
2283,114116.94151031278
2284,118606.65575576451
2285,140274.22588616397
2286,116679.51772877904
2287,350828.97202180035
2288,294418.6533227868
2289,375126.52578597097
2290,425968.40446920367
2291,342882.4460169606
2292,436198.90544633503
2293,478886.1621169356
2294,385784.9281868032
2295,438084.74740800593
2296,303349.0069700308
2297,341994.1847738142
2298,320264.089161308
2299,377682.12777572626
2300,340418.7920603741
2301,301505.4881428062
2302,276763.2683113231
2303,259267.87731266522
2304,280779.5046229359
2305,222203.05228553168
2306,225041.78396548945
2307,223163.31256728456
2308,260835.05858918538
2309,294720.7419992355
2310,245788.61081594712
2311,246237.17634481928
2312,167879.82458797673
2313,174974.20126384703
2314,173740.68869012277
2315,176691.91349249613
2316,189412.9812223877
2317,178129.24770466494
2318,164845.72100711166
2319,177856.75346572275
2320,177027.6583786226
2321,255395.019243744
2322,189336.8019487284
2323,175370.32323936003
2324,188132.936933307
2325,200107.64268689926
2326,180871.93192268704
2327,207174.95128402472
2328,218256.53276940677
2329,188705.8760648597
2330,180500.4838849641
2331,381064.89884986955
2332,399254.57875322516
2333,357980.59439038555
2334,277909.0269229672
2335,281535.6012195271
2336,346282.59308369056
2337,192901.79174890625
2338,274092.7327285488
2339,230484.00254091405
2340,355362.55994474585
2341,212689.12384894444
2342,230733.2199916192
2343,229724.83647055188
2344,223514.42395228677
2345,246365.55718963195
2346,209680.2129214965
2347,193643.99214408643
2348,230926.42540485473
2349,171934.93852089564
2350,278763.48824675754
2351,235449.6505177842
2352,247632.24110699797
2353,245422.80025201282
2354,141329.30301423476
2355,150996.99802048624
2356,154026.9320276004
2357,188181.65863311087
2358,179393.23828609483
2359,150657.49790751742
2360,112463.24848852577
2361,127350.29945945
2362,244721.4129991035
2363,128480.20421835246
2364,164090.232550556
2365,235044.28430865967
2366,196438.90999627003
2367,212931.5281213081
2368,215296.50910686125
2369,211586.62073067375
2370,184591.46854244976
2371,170370.7470894881
2372,188547.8355819069
2373,284046.0597742487
2374,311161.8908169802
2375,221394.5896158444
2376,265894.4908808719
2377,328051.10987379163
2378,143749.99758903714
2379,203075.94571901622
2380,152648.66332811452
2381,160808.23018423768
2382,200779.54630761864
2383,195131.1938414762
2384,222985.74297120393
2385,160440.0811636688
2386,135061.57062439236
2387,126037.34641428398
2388,120348.28183669025
2389,128116.19665057986
2390,132862.7172219219
2391,130286.6088050806
2392,106501.780986828
2393,162140.14568132663
2394,133575.12985766397
2395,187639.9943258396
2396,139296.55332595433
2397,188832.82239994756
2398,119845.9947227984
2399,74421.90607808376
2400,72073.70756508391
2401,113915.89046631081
2402,115328.23159867049
2403,154277.8074914056
2404,138747.3897389628
2405,150434.21107567617
2406,135552.7833290324
2407,116803.01711952618
2408,121965.32747165891
2409,122018.88549507783
2410,193835.5889888568
2411,111187.06803313315
2412,143742.9861609418
2413,116500.7492798152
2414,130213.21076693793
2415,136762.32763985277
2416,125323.92442006175
2417,119251.50661100773
2418,120731.90173963684
2419,109440.95429382082
2420,128275.59218886968
2421,126622.26980684076
2422,107255.7260104285
2423,101706.27434145722
2424,155888.32755290682
2425,199288.65868997734
2426,124768.56203017522
2427,105106.75540143266
2428,176116.4415964934
2429,108214.56682419714
2430,127786.46753161357
2431,123148.72394490277
2432,130879.76282647967
2433,128611.75757947963
2434,124776.11516297063
2435,149003.22473504223
2436,105990.338867239
2437,107513.94609794868
2438,123528.13071552425
2439,110512.66339252588
2440,120481.28571084919
2441,113057.06145069563
2442,118096.48031633922
2443,121520.8987062362
2444,125408.53010085635
2445,92484.91903908308
2446,112936.97366619771
2447,166380.7498034817
2448,138478.85190719602
2449,111500.70217045596
2450,137494.58218481188
2451,124718.98933488471
2452,179073.11071995663
2453,91902.8975020113
2454,119520.43167800856
2455,120789.80211860176
2456,120568.86612186323
2457,123764.81216328955
2458,130620.96848553752
2459,100239.70787400703
2460,132942.13753786846
2461,110900.02530651148
2462,131498.99088908403
2463,117549.53892470841
2464,154294.49060767016
2465,120906.39867797379
2466,113907.72013391263
2467,152426.16357709767
2468,102057.47884770569
2469,103122.35428500646
2470,173616.7033302903
2471,189939.73540757078
2472,145431.62509281916
2473,111689.42480050986
2474,99662.26152506356
2475,208030.4659205739
2476,118778.63449813543
2477,119475.23889923327
2478,156751.16034487166
2479,113429.04984288973
2480,137677.22453850185
2481,112508.33581381978
2482,129514.95960959385
2483,109605.22333847015
2484,116049.62937134197
2485,112235.67097260736
2486,144513.14283060428
2487,187115.7762603587
2488,165031.48392510138
2489,165347.50070037227
2490,142584.54492022534
2491,98421.41099220488
2492,182092.01102221344
2493,138061.57280738687
2494,143602.88850607604
2495,96692.68749638849
2496,227153.16411297242
2497,132009.28776988035
2498,111702.20849390206
2499,101492.27777685055
2500,115942.99303039107
2501,120474.3704456031
2502,149260.80175293228
2503,103323.7880534109
2504,181576.92218873175
2505,211958.16544048325
2506,246853.56325928954
2507,270289.70694058336
2508,246591.39672389973
2509,210587.8761585509
2510,225027.1466643375
2511,181977.17976442343
2512,196853.428119926
2513,202631.30329190622
2514,219384.07325396527
2515,152233.08373880706
2516,168519.5211568298
2517,135323.45034496664
2518,141883.74752263655
2519,213589.7672675731
2520,207656.06996702284
2521,189123.1217762567
2522,218816.0335795797
2523,135985.60406946111
2524,146723.89399058677
2525,153448.65750697328
2526,142615.8602113092
2527,121611.3495899306
2528,131944.11016010924
2529,144205.48689575575
2530,131685.58353871666
2531,237340.07120335632
2532,224652.7363618357
2533,188987.4578602306
2534,220121.17834523364
2535,277266.6782149504
2536,237450.79795535133
2537,217550.0009297452
2538,185240.4905843585
2539,186045.34555644885
2540,181120.35632109974
2541,195296.37086686937
2542,155990.9483863682
2543,120660.65126465487
2544,104243.74760441379
2545,122148.99011100443
2546,128656.29625805833
2547,148181.8710334087
2548,153991.82050043644
2549,145326.80698402293
2550,915325.3879363948
2551,142534.1670533753
2552,116871.5177392854
2553,86457.3003884385
2554,100894.48559416241
2555,124724.01411263601
2556,100960.2547048927
2557,102390.75008645559
2558,137752.23413451033
2559,124144.52885006265
2560,149376.2719667711
2561,158153.9727130866
2562,129455.32461779444
2563,154511.59575088084
2564,192236.29300945747
2565,134863.57603716562
2566,153525.25234290687
2567,130809.90141239823
2568,194848.6335616793
2569,195760.8254579595
2570,139999.79569566456
2571,159807.05880802247
2572,162892.35877984445
2573,209906.18161932545
2574,244436.2506267797
2575,121788.95631568502
2576,110850.53504808554
2577,134575.03748843542
2578,94140.83060374757
2579,71769.9239197955
2580,120119.42162098522
2581,119515.23251078305
2582,120971.17430331015
2583,244679.39286610633
2584,164426.12081290985
2585,177158.48879388758
2586,200545.25524062925
2587,201340.87460283472
2588,132841.70678508206
2589,154360.79703606755
2590,221132.90998039447
2591,197535.93416010545
2592,211238.770919539
2593,193299.23248621778
2594,180156.9391560582
2595,202473.1984685862
2596,281968.5309662907
2597,193185.9473042019
2598,269000.98825789994
2599,319673.96706177597
2600,145673.3137368194
2601,135439.51504111383
2602,96879.489440373
2603,96423.79342506638
2604,88560.27955547984
2605,97862.3724129572
2606,141759.13676118825
2607,172424.11143051024
2608,188127.8947884705
2609,148639.4375106928
2610,106915.83012540879
2611,129140.80386424476
2612,153859.928283875
2613,117528.02567302514
2614,120903.31266581026
2615,136275.39470039206
2616,139039.36125987727
2617,177943.36633909313
2618,161035.30792682097
2619,185136.99369358254
2620,180568.992698472
2621,176599.9335220749
2622,180248.95306385407
2623,227170.16769265628
2624,250898.83922627318
2625,295819.098448931
2626,172236.96552107445
2627,198780.7372216369
2628,394074.5494630183
2629,423116.97695049667
2630,347585.5903522598
2631,432015.84463019663
2632,355886.58679994097
2633,303716.67190609063
2634,378015.42701247963
2635,164031.7292047522
2636,192743.79019063973
2637,175740.09268140225
2638,255400.29659066861
2639,193460.22697741832
2640,152439.25310554015
2641,107066.15473873276
2642,166166.33811194633
2643,119644.30633803205
2644,133553.79721058757
2645,113249.37134681978
2646,109293.16143450807
2647,114817.91549487218
2648,148481.1753561531
2649,133883.61335723716
2650,134005.8690027802
2651,152184.994724059
2652,431787.1977423207
2653,285407.7965265411
2654,265961.3043266821
2655,372212.9296692783
2656,337204.1611100948
2657,344290.2158560225
2658,295841.00410736457
2659,328526.7463061537
2660,361905.890413088
2661,351906.1835919366
2662,352252.77411238215
2663,329586.2149349098
2664,287113.88343632506
2665,331472.4453513434
2666,288991.4445722079
2667,177553.19900283788
2668,182045.00393330408
2669,167409.3877290426
2670,263558.3192885992
2671,182432.2962629341
2672,198764.469829829
2673,209576.52640309365
2674,219209.15905370476
2675,173366.0105054737
2676,194084.385374158
2677,205461.67407133195
2678,227124.3966814966
2679,300722.1517087832
2680,306317.7910476785
2681,392398.2473848711
2682,338672.9762301576
2683,431350.345562226
2684,320741.9256993334
2685,326378.96919967193
2686,248863.08280622496
2687,289108.1635944236
2688,218397.46852171692
2689,202856.20640874136
2690,413158.3776780461
2691,186970.8240105792
2692,140171.0262221085
2693,184127.40375869913
2694,141762.02480403127
2695,187377.9053552575
2696,181309.41033966915
2697,177543.6454306081
2698,177930.24769202253
2699,171491.2973159766
2700,156109.0991267382
2701,156575.42410511398
2702,118069.13472977796
2703,150681.65465109283
2704,150610.69129168591
2705,114942.76948266363
2706,109586.9139077621
2707,113733.75759391497
2708,117402.0549661554
2709,104877.68325719218
2710,124056.6165366418
2711,318965.58093985013
2712,404947.1985186637
2713,191024.58781553098
2714,171126.3341485746
2715,167026.1066932342
2716,167580.5116461336
2717,191045.6983282519
2718,229560.44948349657
2719,146307.7092431503
2720,168866.11302821446
2721,131342.99411439322
2722,140999.32638854478
2723,155170.84879742088
2724,117719.60094876733
2725,121530.95318631563
2726,124820.12933307992
2727,182316.10428369272
2728,153943.7126589398
2729,140986.7275065926
2730,123182.35964780729
2731,116843.41151095454
2732,113152.30965286511
2733,162619.19408708528
2734,131024.4563815641
